seed,config,model,dataset,split,tokens_trained,loss,ppl,bits_per_byte
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,204800,2.614113539457321,13.65510629819346,3.771368639695773
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,409600,2.265078991651535,9.63188540959703,3.2678182284774433
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,614400,2.0722229182720184,7.942458946201123,2.989585727807497
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,819200,1.95270237326622,7.047707405762365,2.8171540302432856
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1024000,1.877531886100769,6.537350009960484,2.7087059411884815
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1228800,1.7533069550991058,5.773664389412153,2.5294872492776084
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1433600,1.6881023198366165,5.409206016221329,2.4354168453414413
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1638400,1.6923078149557114,5.432002306967177,2.4414840922942425
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,1843200,1.5952456444501877,4.929539837507201,2.3014529802480044
44,medium,deepseekv4_attnmhc,tiny_shakespeare,validation,2048000,1.595881775021553,4.932676666111108,2.302370722668671
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,2048,5.500556170940399,244.82806065811528,7.9356251099468995
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,204800,2.6195970475673676,13.730189856834855,3.7792796696528113
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,409600,2.255502700805664,9.540087914800855,3.254002561163995
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,614400,2.058922290802002,7.837518691229009,2.9703969785157924
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,819200,1.9481061697006226,7.0153890356526905,2.810523110152282
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,1024000,1.8602526634931564,6.425360020260145,2.6837772924220626
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,1228800,1.7635394185781479,5.83304649390047,2.5442495735949
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,1433600,1.6968074589967728,5.456499456673216,2.447975706438047
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,1638400,1.7050027251243591,5.501400659192014,2.4597989762390813
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,1843200,1.6105138212442398,5.005382439038271,2.3234803031921993
44,medium,deepseekv4_mhc,tiny_shakespeare,validation,2048000,1.6097664684057236,5.001643049760241,2.3224021009582776
42,medium,deepseekv4,wikitext2,validation,2048,5.501770496368408,245.12554218079606,7.937377011219914
42,medium,deepseekv4,wikitext2,validation,204800,2.636546343564987,13.964890293734902,3.803732334935136
42,medium,deepseekv4,wikitext2,validation,409600,2.3494527339935303,10.479832898786855,3.389543808135483
42,medium,deepseekv4,wikitext2,validation,614400,2.213671952486038,9.14925040047383,3.1936535480065964
42,medium,deepseekv4,wikitext2,validation,819200,2.089993953704834,8.084866280669367,3.015223912497882
42,medium,deepseekv4,wikitext2,validation,1024000,1.9691991657018661,7.164936263465189,2.8409538708807665
42,medium,deepseekv4,wikitext2,validation,1228800,1.8880757093429565,6.606643339289459,2.7239174626919955
42,medium,deepseekv4,wikitext2,validation,1433600,1.8678786903619766,6.4745473018029145,2.6947793235673956
42,medium,deepseekv4,wikitext2,validation,1638400,1.8148269206285477,6.140013375817278,2.618241798462594
42,medium,deepseekv4,wikitext2,validation,1843200,1.7557248175144196,5.787641205738282,2.5329754873937333
42,medium,deepseekv4,wikitext2,validation,2048000,1.7554871141910553,5.786265627685453,2.532632553987913
42,medium,deepseekv4_attnres,wikitext2,validation,2048,5.501351237297058,245.02279261446614,7.9367721482368285
42,medium,deepseekv4_attnres,wikitext2,validation,204800,2.6234667897224426,13.783425088197813,3.784862527469457
42,medium,deepseekv4_attnres,wikitext2,validation,409600,2.360966682434082,10.601194489247288,3.406154924451718
42,medium,deepseekv4_attnres,wikitext2,validation,614400,2.245468109846115,9.44483574241932,3.2395257065493044
42,medium,deepseekv4_attnres,wikitext2,validation,819200,2.124517500400543,8.368858542916032,3.0650308621096802
42,medium,deepseekv4_attnres,wikitext2,validation,1024000,2.0284698456525803,7.602444540597296,2.9264633869157786
42,medium,deepseekv4_attnres,wikitext2,validation,1228800,1.9697923511266708,7.16918766003491,2.84180965655146
42,medium,deepseekv4_attnres,wikitext2,validation,1433600,1.943236693739891,6.98131080628572,2.8034979413320062
42,medium,deepseekv4_attnres,wikitext2,validation,1638400,1.8680633008480072,6.475742681463543,2.695045660200088
